rank,kanji,count,on_readings,kun_readings,nanori,meanings_en
1114,歴,744544,,,,
1115,節,744097,,,,
1116,彩,743170,,,,
1117,氏,742249,,,,
1118,創,741726,,,,
1119,褒,741282,,,,
1120,逸,739526,,,,
1121,喉,737719,,,,
1122,麻,735925,,,,
1123,専,735424,,,,
1124,区,730866,,,,
1125,匠,730694,,,,
1126,敬,729037,,,,
1127,翼,727665,,,,
1128,拭,725946,,,,
1129,紀,725184,,,,
1130,推,725149,,,,
1131,充,721585,,,,
1132,昇,721290,,,,
1133,児,720893,,,,
1134,療,720446,,,,
1135,齢,720103,,,,
1136,馴,716950,,,,
1137,検,715288,,,,
1138,貫,714851,,,,
1139,股,714592,,,,
1140,鍛,714033,,,,
1141,障,713858,,,,
1142,此,713580,,,,
1143,倍,709937,,,,
1144,倉,708310,,,,
1145,滑,707956,,,,
1146,範,707142,,,,
1147,蒼,706239,,,,
1148,幻,706092,,,,
1149,挙,704476,,,,
1150,監,698872,,,,
1151,油,698052,,,,
1152,算,696010,,,,
1153,源,694050,,,,
1154,蓮,693516,,,,
1155,翔,693297,,,,
1156,歪,692796,,,,
1157,辞,691378,,,,
1158,鍵,691155,,,,
1159,舎,689004,,,,
1160,鎧,688389,,,,
1161,濃,687746,,,,
1162,掻,686883,,,,
1163,堪,683339,,,,
1164,福,679325,,,,
1165,給,678409,,,,
1166,寧,678277,,,,
1167,縛,676818,,,,
1168,癒,676679,,,,
1169,伊,674874,,,,
1170,忙,671591,,,,
1171,挟,670504,,,,
1172,駅,669961,,,,
1173,泊,669110,,,,
1174,怯,668824,,,,
1175,獄,667547,,,,
1176,冗,667299,,,,
1177,吉,665726,,,,
1178,奏,665291,,,,
1179,永,658881,,,,
1180,厚,654666,,,,
1181,宇,654660,,,,
1182,塞,651688,,,,
1183,婦,648702,,,,
1184,僅,645912,,,,
1185,砕,641103,,,,
1186,泉,640182,,,,
1187,愚,639801,,,,
1188,霧,637314,,,,
1189,零,637165,,,,
1190,弓,635924,,,,
1191,聴,635469,,,,
1192,晩,635410,,,,
1193,剥,635333,,,,
1194,環,633867,,,,
1195,稼,632816,,,,
1196,涼,631533,,,,
1197,林,630581,,,,
1198,賢,630458,,,,
1199,揮,629385,,,,
1200,拾,628819,,,,
1201,貸,626535,,,,
1202,善,626257,,,,
1203,縮,625612,,,,
1204,躍,624117,,,,
1205,歓,623770,,,,
1206,狭,623102,,,,
1207,坊,621416,,,,
1208,添,621097,,,,
1209,標,616175,,,,
1210,蛇,615356,,,,
1211,魅,614876,,,,
1212,晶,614833,,,,
1213,掃,613070,,,,
1214,凛,612665,,,,
1215,叶,612106,,,,
1216,豪,610406,,,,
1217,橋,609662,,,,
1218,呑,606190,,,,
1219,預,605922,,,,
1220,糸,605680,,,,
1221,挑,604582,,,,
1222,午,604043,,,,
1223,坂,602590,,,,
1224,誠,602146,,,,
1225,拒,601762,,,,
1226,妃,600196,,,,
1227,憎,599801,,,,
1228,植,598938,,,,
1229,養,594720,,,,
1230,河,593357,,,,
1231,幕,592414,,,,
1232,宣,592410,,,,
1233,喧,589577,,,,
1234,杖,587996,,,,
1235,酔,587640,,,,
1236,副,585843,,,,
1237,脇,585240,,,,
1238,栄,585040,,,,
1239,虚,584790,,,,
1240,謎,580698,,,,
1241,招,580154,,,,
1242,祈,578654,,,,
1243,撮,578108,,,,
1244,菓,577078,,,,
1245,松,575601,,,,
1246,蔵,574490,,,,
1247,膣,574429,,,,
1248,暖,574182,,,,
1249,停,573080,,,,
1250,嫁,572945,,,,
1251,溶,572357,,,,
1252,誇,571265,,,,
1253,努,569047,,,,
1254,省,568926,,,,
1255,獲,568034,,,,
1256,損,567181,,,,
1257,採,567040,,,,
1258,偽,565052,,,,
1259,哀,562548,,,,
1260,徐,561607,,,,
1261,趣,561063,,,,
1262,稿,560868,,,,
1263,鮮,560703,,,,
1264,這,556596,,,,
1265,豊,556232,,,,
1266,洋,555639,,,,
1267,殊,554935,,,,
1268,候,554828,,,,
1269,訊,554718,,,,
1270,脅,553850,,,,
1271,爪,551561,,,,
1272,淡,551545,,,,
1273,臣,550425,,,,
1274,促,549783,,,,
1275,洞,546603,,,,
1276,猛,545021,,,,
1277,塗,544888,,,,
1278,祝,543864,,,,
1279,淫,543752,,,,
1280,卒,543387,,,,
1281,刑,543166,,,,
1282,癖,542214,,,,
1283,遥,540446,,,,
1284,忍,540231,,,,
1285,筆,539206,,,,
1286,侍,536594,,,,
1287,曜,536221,,,,
1288,辿,532946,,,,
1289,絞,530290,,,,
1290,偉,529163,,,,
1291,徴,525381,,,,
1292,摘,523790,,,,
1293,孤,523769,,,,
1294,渉,523056,,,,
1295,惚,522638,,,,
1296,烈,521192,,,,
1297,羅,520153,,,,
1298,郷,520094,,,,
1299,枝,519713,,,,
1300,宗,518836,,,,
1301,延,518277,,,,
1302,喰,517565,,,,
1303,慎,516728,,,,
1304,乾,516341,,,,
1305,塊,516278,,,,
1306,翌,514074,,,,
1307,紗,513851,,,,
1308,綾,511935,,,,
1309,拘,504822,,,,
1310,爺,504254,,,,
1311,偶,504148,,,,
1312,懸,504066,,,,
1313,遇,503612,,,,
1314,控,503411,,,,
1315,凍,503359,,,,
1316,腐,503299,,,,
1317,忠,502306,,,,
1318,看,500324,,,,
1319,琴,500078,,,,
1320,委,499516,,,,
1321,占,497346,,,,
1322,遭,495298,,,,
1323,澄,494987,,,,
1324,柱,494340,,,,
1325,朱,494275,,,,
1326,梨,493895,,,,
1327,械,493663,,,,
1328,葵,491907,,,,
1329,厄,491474,,,,
1330,牙,490854,,,,
1331,湧,490130,,,,
1332,穂,489449,,,,
1333,智,489304,,,,
1334,尊,489242,,,,
1335,雅,488784,,,,
1336,針,488483,,,,
1337,把,488013,,,,
1338,鈍,486566,,,,
1339,築,485909,,,,
1340,津,485857,,,,
1341,靴,485855,,,,
1342,灰,483139,,,,
1343,憩,482734,,,,
1344,兼,482534,,,,
1345,拍,481275,,,,
1346,勤,481166,,,,
1347,鑑,479674,,,,
1348,錬,477265,,,,
1349,掲,476952,,,,
1350,鎖,476854,,,,
1351,隅,476808,,,,
1352,恨,475736,,,,
1353,財,475051,,,,
1354,嘩,473645,,,,
1355,遮,473316,,,,
1356,揉,472561,,,,
1357,瑠,472303,,,,
1358,莉,472279,,,,
1359,粉,471359,,,,
1360,季,471041,,,,
1361,之,470989,,,,
1362,暫,469652,,,,
1363,浅,469439,,,,
1364,就,468262,,,,
1365,噴,465202,,,,
1366,維,465126,,,,
1367,虎,464805,,,,
1368,弥,464579,,,,
1369,則,464459,,,,
1370,斉,463492,,,,
1371,漂,463324,,,,
1372,江,463189,,,,
1373,衆,460339,,,,
1374,苛,459834,,,,
1375,恩,459692,,,,
1376,芸,459548,,,,
1377,寺,458862,,,,
1378,踊,458042,,,,
1379,弄,457246,,,,
1380,審,454176,,,,
1381,佳,453102,,,,
1382,顎,450840,,,,
1383,紛,450050,,,,
1384,縦,449989,,,,
1385,仁,449933,,,,
1386,遂,449916,,,,
1387,挿,449470,,,,
1388,肢,448496,,,,
1389,俯,447462,,,,
1390,札,447268,,,,
1391,是,446721,,,,
1392,還,446283,,,,
1393,誕,446178,,,,
1394,削,445968,,,,
1395,企,444164,,,,
1396,浸,443328,,,,
1397,罰,442939,,,,
1398,窟,442485,,,,
1399,塔,442258,,,,
1400,劇,442042,,,,
1401,皿,441566,,,,
1402,侯,440923,,,,
1403,敢,440211,,,,
1404,律,438263,,,,
1405,釣,437100,,,,
1406,捉,436995,,,,
1407,囁,436940,,,,
1408,豆,436686,,,,
1409,籠,436618,,,,
1410,童,435991,,,,
1411,幽,435517,,,,
1412,詠,431510,,,,
1413,敏,430727,,,,
1414,唐,428633,,,,
1415,牛,428164,,,,
1416,詩,427911,,,,
1417,玲,426550,,,,
1418,棚,426407,,,,
1419,揚,426248,,,,
1420,卵,423372,,,,
1421,乙,423104,,,,
1422,掘,422109,,,,
1423,博,419836,,,,
1424,徹,419306,,,,
1425,請,419051,,,,
1426,眩,418012,,,,
1427,幅,415404,,,,
1428,拓,414696,,,,
1429,唾,413938,,,,
1430,譲,411311,,,,
1431,諸,410786,,,,
1432,誓,410257,,,,
1433,幹,409421,,,,
1434,粋,409222,,,,
1435,農,409002,,,,
1436,裁,408840,,,,
1437,其,408819,,,,
1438,狐,408420,,,,
1439,楓,408271,,,,
1440,吾,408097,,,,
1441,廃,407724,,,,
1442,熟,407617,,,,
1443,賛,407526,,,,
1444,米,405373,,,,
1445,績,405358,,,,
1446,康,405094,,,,
1447,暑,404941,,,,
1448,巫,404611,,,,
1449,詞,404301,,,,
1450,棄,403151,,,,
1451,璧,402672,,,,
1452,災,402037,,,,
1453,亀,401338,,,,
1454,尚,400736,,,,
1455,惨,400281,,,,
1456,捜,399743,,,,
1457,湖,399492,,,,
1458,伴,397249,,,,
1459,兎,396572,,,,
1460,症,396477,,,,
1461,劣,396449,,,,
1462,戯,396281,,,,
1463,脈,396118,,,,
1464,府,395988,,,,
1465,伺,394929,,,,
1466,嘆,394400,,,,
1467,堵,394320,,,,
1468,孫,394040,,,,
1469,躊,393117,,,,
1470,躇,393071,,,,
1471,赦,392059,,,,
1472,汁,390298,,,,
1473,催,389054,,,,
1474,陥,387441,,,,
1475,履,385658,,,,
1476,畑,383736,,,,
1477,概,383167,,,,
1478,竹,382861,,,,
1479,婆,382580,,,,
1480,貧,382295,,,,
1481,瓶,380317,,,,
1482,岡,378828,,,,
1483,述,378563,,,,
1484,革,378384,,,,
1485,芽,378262,,,,
1486,殆,377744,,,,
1487,排,377271,,,,
1488,泥,376207,,,,
1489,酬,375740,,,,
1490,虐,374770,,,,
1491,掌,374425,,,,
1492,痴,373767,,,,
1493,凶,372413,,,,
1494,講,371606,,,,
1495,訴,371325,,,,
1496,渋,370601,,,,
1497,潤,370271,,,,
1498,粒,369458,,,,
1499,寸,368869,,,,
1500,磨,367042,,,,
1501,漫,366501,,,,
1502,凝,366341,,,,
1503,紋,365822,,,,
1504,励,365702,,,,
1505,惜,365182,,,,
1506,艶,361681,,,,
1507,据,360137,,,,
1508,晒,358503,,,,
1509,卑,358328,,,,
1510,項,356637,,,,
1511,港,353952,,,,
1512,愕,352999,,,,
1513,妬,351521,,,,
1514,勃,349469,,,,
1515,熊,348991,,,,
1516,貌,347807,,,,
1517,航,346445,,,,
1518,璃,345521,,,,
1519,睡,345496,,,,
1520,賞,345075,,,,
1521,塩,344617,,,,
1522,富,344012,,,,
1523,畳,342861,,,,
1524,寮,341933,,,,
1525,憧,341759,,,,
1526,隆,341330,,,,
1527,泳,341301,,,,
1528,飼,340862,,,,
1529,盤,339768,,,,
1530,益,338431,,,,
1531,慰,338131,,,,
1532,臨,337791,,,,
1533,鼓,337608,,,,
1534,閃,337541,,,,
1535,雇,336095,,,,
1536,謀,335658,,,,
1537,拡,335465,,,,
1538,核,332841,,,,
1539,訝,332524,,,,
1540,卓,332422,,,,
1541,骸,331892,,,,
1542,嗟,331438,,,,
1543,飽,330917,,,,
1544,鉱,330526,,,,
1545,競,329797,,,,
1546,宜,329090,,,,
1547,酸,327778,,,,
1548,罠,326803,,,,
1549,袖,326139,,,,
1550,羨,325449,,,,
1551,筒,325395,,,,
1552,岸,323895,,,,
1553,蓋,323397,,,,
1554,縄,323159,,,,
1555,騙,321725,,,,
1556,粘,320674,,,,
1557,滴,320614,,,,
1558,免,319938,,,,
1559,寿,319472,,,,
1560,徳,317064,,,,
1561,悶,316286,,,,
1562,班,315172,,,,
1563,捻,313876,,,,
1564,叔,313431,,,,
1565,鬱,313307,,,,
1566,瑞,312688,,,,
1567,覧,311672,,,,
1568,繁,311362,,,,
1569,勧,310692,,,,
1570,犠,310573,,,,
1571,較,310451,,,,
1572,偵,310321,,,,
1573,嵐,310298,,,,
1574,咄,310111,,,,
1575,拝,309695,,,,
1576,唸,309461,,,,
1577,牲,309414,,,,
1578,阻,308933,,,,
1579,釈,307567,,,,
1580,蜜,307305,,,,
1581,痺,306410,,,,
1582,隔,305048,,,,
1583,哉,304663,,,,
1584,潮,304580,,,,
1585,沸,302525,,,,
1586,祐,301972,,,,
1587,辱,301713,,,,
1588,阿,301083,,,,
1589,診,299843,,,,
1590,旧,299672,,,,
1591,賀,298905,,,,
1592,憂,298277,,,,
1593,牢,297223,,,,
1594,濁,296469,,,,
1595,妄,295416,,,,
1596,池,295062,,,,
1597,彦,294928,,,,
1598,購,294689,,,,
1599,肝,294637,,,,
1600,堕,293681,,,,
1601,賭,293094,,,,
1602,巣,292046,,,,
1603,傭,292032,,,,
1604,忌,290308,,,,
1605,愉,290282,,,,
1606,漢,289921,,,,
1607,浄,289895,,,,
1608,鞄,288709,,,,
1609,耶,288624,,,,
1610,滲,287021,,,,
1611,墓,285778,,,,
1612,恭,285200,,,,
1613,斜,284260,,,,
1614,慈,283265,,,,
1615,茂,282410,,,,
1616,藍,282383,,,,
1617,儂,281619,,,,
1618,撤,281359,,,,
1619,卿,280939,,,,
1620,償,280905,,,,
1621,豚,280693,,,,
1622,沿,280461,,,,
1623,云,279851,,,,
1624,尖,279593,,,,
1625,典,279320,,,,
1626,託,279184,,,,
1627,嫉,278676,,,,
1628,喫,278238,,,,
1629,須,278206,,,,
1630,堅,277678,,,,
1631,貞,277379,,,,
1632,蘇,276974,,,,
1633,攣,276776,,,,
1634,枕,276274,,,,
1635,煮,275482,,,,
1636,斧,274620,,,,
1637,邸,272670,,,,
1638,却,272580,,,,
1639,渦,272419,,,,
1640,没,272378,,,,
1641,爽,271799,,,,
1642,醒,271679,,,,
1643,塵,271612,,,,
1644,錯,270805,,,,
1645,潔,269678,,,,
1646,僧,268970,,,,
1647,丘,268961,,,,
1648,滞,268938,,,,
1649,芝,267609,,,,
1650,叱,266879,,,,
1651,鱗,265936,,,,
1652,痕,265865,,,,
1653,鍋,265477,,,,
1654,珠,265153,,,,
1655,販,264849,,,,
1656,帳,264091,,,,
1657,喘,263731,,,,
1658,茜,262988,,,,
1659,宰,262886,,,,
1660,募,261562,,,,
1661,煽,261553,,,,
1662,瞑,261417,,,,
1663,盟,261023,,,,
1664,貼,260839,,,,
1665,梅,259549,,,,
1666,版,259320,,,,
1667,州,258161,,,,
1668,麦,257781,,,,
1669,湿,257663,,,,
1670,擬,257075,,,,
1671,翻,257056,,,,
1672,俊,256596,,,,
1673,桐,256443,,,,
1674,奉,254816,,,,
1675,胆,254360,,,,
1676,奢,254088,,,,
1677,捧,252619,,,,
1678,庇,252052,,,,
1679,序,251544,,,,
1680,壇,250623,,,,
1681,往,250596,,,,
1682,肯,250481,,,,
1683,駐,249070,,,,
1684,剛,248759,,,,
1685,斐,248700,,,,
1686,吊,248665,,,,
1687,嘲,248541,,,,
1688,均,248114,,,,
1689,嗅,247840,,,,
1690,胴,247374,,,,
1691,帽,247086,,,,
1692,膜,246862,,,,
1693,轟,245670,,,,
1694,畜,245109,,,,
1695,讐,244914,,,,
1696,胡,244506,,,,
1697,翠,244349,,,,
1698,妊,244256,,,,
1699,雫,243930,,,,
1700,泡,243922,,,,
1701,蒸,243677,,,,
1702,砦,243673,,,,
1703,析,243659,,,,
1704,猿,243196,,,,
1705,醜,242529,,,,
1706,凡,242038,,,,
1707,薫,241869,,,,
1708,浜,241664,,,,
1709,鷹,241629,,,,
1710,苗,241487,,,,
1711,杏,240786,,,,
1712,蛛,240621,,,,
1713,蜘,240307,,,,
1714,憑,239720,,,,
1715,剤,239258,,,,
1716,煌,238986,,,,
1717,鎮,238460,,,,
1718,咥,238102,,,,
1719,凪,236820,,,,
1720,餌,236539,,,,
1721,漁,236530,,,,
1722,督,236060,,,,
1723,枯,234140,,,,
1724,旋,234001,,,,
1725,疎,233170,,,,
1726,軌,232425,,,,
1727,党,231816,,,,
1728,鎌,230996,,,,
1729,漆,230446,,,,
1730,献,230259,,,,
1731,紐,228660,,,,
1732,紡,228315,,,,
1733,漠,228256,,,,
1734,薙,227921,,,,
1735,稽,227765,,,,
1736,鋼,227727,,,,
1737,網,227441,,,,
1738,怠,226883,,,,
1739,尉,226511,,,,
1740,誉,226368,,,,
1741,妾,226320,,,,
1742,詮,225973,,,,
1743,躱,225973,,,,
1744,昧,225420,,,,
1745,濯,225344,,,,
1746,刹,225050,,,,
1747,贈,225028,,,,
1748,曇,224729,,,,
1749,窺,223276,,,,
1750,朗,222967,,,,
1751,汰,222864,,,,
1752,斎,222603,,,,
1753,県,222012,,,,
1754,宴,221962,,,,
1755,征,221890,,,,
1756,賑,221573,,,,
1757,悦,221244,,,,
1758,只,221132,,,,
1759,葬,220687,,,,
1760,撒,219439,,,,
1761,銅,218967,,,,
1762,傘,218925,,,,
1763,旨,218551,,,,
1764,仏,218414,,,,
1765,碧,218411,,,,
1766,裾,217568,,,,
1767,籍,217552,,,,
1768,羊,217513,,,,
1769,閣,216853,,,,
1770,圭,216659,,,,
1771,罵,216594,,,,
1772,億,216379,,,,
1773,蘭,215983,,,,
1774,縫,215937,,,,
1775,颯,215003,,,,
1776,呻,214779,,,,
1777,鞘,214511,,,,
1778,孝,214362,,,,
1779,胃,214327,,,,
1780,壮,213723,,,,
1781,柚,213126,,,,
1782,咳,212615,,,,
1783,憤,212072,,,,
1784,銭,212022,,,,
1785,融,211182,,,,
1786,瓦,211054,,,,
1787,鞭,210530,,,,
1788,憐,209979,,,,
1789,萌,209190,,,,
1790,曰,207658,,,,
1791,拐,207539,,,,
1792,患,207323,,,,
1793,瞼,206152,,,,
1794,巧,206069,,,,
1795,符,205942,,,,
1796,拗,205555,,,,
1797,隼,205094,,,,
1798,貯,204836,,,,
1799,稲,204543,,,,
1800,稀,204433,,,,
1801,逢,204313,,,,
1802,僚,204298,,,,
1803,囚,203894,,,,
1804,曖,202253,,,,
1805,鶴,201175,,,,
1806,税,200587,,,,
1807,蔑,200258,,,,
1808,粗,200182,,,,
1809,柳,199823,,,,
1810,痙,199402,,,,
1811,蓄,198947,,,,
1812,旗,198888,,,,
1813,覇,198213,,,,
1814,喪,197944,,,,
1815,頻,197899,,,,
1816,聡,197195,,,,
1817,亮,196734,,,,
1818,膚,196492,,,,
1819,些,196128,,,,
1820,菊,196090,,,,
1821,矛,196068,,,,
1822,厨,195056,,,,
1823,沼,194809,,,,
1824,哲,194247,,,,
1825,輸,193807,,,,
1826,懇,193408,,,,
1827,炭,193283,,,,
1828,箇,193146,,,,
1829,椿,192440,,,,
1830,誌,192370,,,,
1831,括,192002,,,,
1832,疾,191541,,,,
1833,肘,191500,,,,
1834,凌,190933,,,,
1835,拙,190433,,,,
1836,架,189940,,,,
1837,牧,189721,,,,
1838,惹,189327,,,,
1839,缶,189180,,,,
1840,峙,188160,,,,
1841,鐘,187952,,,,
1842,暁,187756,,,,
1843,蝶,187754,,,,
1844,溺,187647,,,,
1845,糧,186857,,,,
1846,冶,186752,,,,
1847,馳,185945,,,,
1848,掠,185876,,,,
1849,蜂,185874,,,,
1850,糖,185693,,,,
1851,棟,185379,,,,
1852,峰,185278,,,,
1853,崖,185237,,,,
1854,冊,184799,,,,
1855,薔,184689,,,,
1856,皺,184392,,,,
1857,薇,183928,,,,
1858,冴,183519,,,,
1859,槌,183348,,,,
1860,顕,183305,,,,
1861,髭,183224,,,,
1862,垣,183178,,,,
1863,杉,182979,,,,
1864,葛,182929,,,,
1865,粧,181605,,,,
1866,枠,180587,,,,
1867,浩,180524,,,,
1868,摩,180264,,,,
1869,滝,179839,,,,
1870,胞,179792,,,,
1871,軒,179644,,,,
1872,曹,178784,,,,
1873,披,178442,,,,
1874,佇,178205,,,,
1875,捲,177948,,,,
1876,柊,177327,,,,
1877,扇,177223,,,,
1878,殻,176418,,,,
1879,塚,176264,,,,
1880,陶,175767,,,,
1881,綱,175470,,,,
1882,侮,174988,,,,
1883,署,174076,,,,
1884,弘,173712,,,,
1885,乏,173654,,,,
1886,礫,172406,,,,
1887,煩,172315,,,,
1888,媚,171752,,,,
1889,虹,171250,,,,
1890,獅,171022,,,,
1891,釘,170998,,,,
1892,霞,170962,,,,
1893,仙,170008,,,,
1894,崇,169949,,,,
1895,摂,169587,,,,
1896,埃,169490,,,,
1897,礎,168932,,,,
1898,抉,168883,,,,
1899,緋,168722,,,,
1900,腸,168563,,,,
1901,孔,168146,,,,
1902,踵,167927,,,,
1903,緯,167609,,,,
1904,竦,167287,,,,
1905,彫,167175,,,,
1906,芳,167125,,,,
1907,眷,166931,,,,
1908,羞,166670,,,,
1909,戴,166396,,,,
1910,唖,166352,,,,
1911,錠,166235,,,,
1912,渇,165229,,,,
1913,繕,165075,,,,
1914,偏,164774,,,,
1915,畏,164694,,,,
1916,昂,163795,,,,
1917,耗,163482,,,,
1918,冥,163442,,,,
1919,帆,163387,,,,
1920,某,163381,,,,
1921,娠,162942,,,,
1922,紳,162339,,,,
1923,貪,162057,,,,
1924,窮,161188,,,,
1925,茎,161138,,,,
1926,浪,160771,,,,
1927,顰,160509,,,,
1928,孕,160168,,,,
1929,脂,159983,,,,
1930,軟,159774,,,,
1931,栗,159607,,,,
1932,禍,159505,,,,
1933,雌,159491,,,,
1934,駒,159409,,,,
1935,嵌,158962,,,,
1936,尿,158517,,,,
1937,殲,156997,,,,
1938,慕,156918,,,,
1939,妨,156699,,,,
1940,輔,156517,,,,
1941,猪,155952,,,,
1942,蕩,155927,,,,
1943,穫,155799,,,,
1944,睦,155295,,,,
1945,詫,155281,,,,
1946,紺,155235,,,,
1947,閑,155202,,,,
1948,娼,155158,,,,
1949,痩,154938,,,,
1950,啓,154396,,,,
1951,李,154031,,,,
1952,赴,153610,,,,
1953,縋,153512,,,,
1954,雀,153017,,,,
1955,鷲,152939,,,,
1956,倫,152919,,,,
1957,邦,152820,,,,
1958,穿,152016,,,,
1959,咆,151271,,,,
1960,慶,151239,,,,
1961,彰,149876,,,,
1962,燥,149378,,,,
1963,寛,148897,,,,
1964,咎,147967,,,,
1965,繊,147891,,,,
1966,焔,147522,,,,
1967,炉,146947,,,,
1968,又,146942,,,,
1969,絆,146658,,,,
1970,哮,146303,,,,
1971,俗,146141,,,,
1972,澤,146121,,,,
1973,腿,146000,,,,
1974,彷,145922,,,,
1975,丹,145670,,,,
1976,逝,145646,,,,
1977,衰,145578,,,,
1978,浦,145012,,,,
1979,糞,144749,,,,
1980,吠,144292,,,,
1981,攫,144259,,,,
1982,隻,144239,,,,
1983,檻,144133,,,,
1984,怨,143610,,,,
1985,猟,143610,,,,
1986,笛,143146,,,,
1987,跨,143050,,,,
1988,稚,142129,,,,
1989,顧,141606,,,,
1990,怜,141329,,,,
1991,襟,141262,,,,
1992,廷,141211,,,,
1993,岐,140791,,,,
1994,贅,140527,,,,
1995,剰,140287,,,,
1996,橘,140139,,,,
1997,荘,140115,,,,
1998,朧,139931,,,,
1999,焚,139750,,,,
2000,仇,139702,,,,
2001,径,139604,,,,
2002,雛,139420,,,,
2003,蠢,138961,,,,
2004,嗚,138489,,,,
2005,飢,138466,,,,
2006,篠,138262,,,,
2007,諾,138216,,,,
2008,漬,138211,,,,
2009,躯,137914,,,,
2010,侶,137654,,,,
2011,舟,137172,,,,
2012,箸,137145,,,,
2013,廻,136910,,,,
2014,銘,136425,,,,
2015,蛍,136228,,,,
2016,謁,136114,,,,
2017,肥,136067,,,,
2018,瞥,135939,,,,
2019,餅,135896,,,,
2020,腫,135860,,,,
2021,戚,135843,,,,
2022,噌,135515,,,,
2023,著,135257,,,,
2024,軋,134820,,,,
2025,拷,134775,,,,
2026,宵,134311,,,,
2027,臆,133630,,,,
2028,殖,133548,,,,
2029,冠,133411,,,,
2030,閥,133102,,,,
2031,淵,132438,,,,
2032,恰,131888,,,,
2033,琥,131146,,,,
2034,湊,130832,,,,
2035,妥,130506,,,,
2036,捌,130327,,,,
2037,嗜,130236,,,,
2038,庶,130206,,,,
2039,刈,130108,,,,
2040,串,129835,,,,
2041,沖,129463,,,,
2042,舗,129081,,,,
2043,兆,128990,,,,
2044,泰,128779,,,,
2045,諭,128725,,,,
2046,欺,128333,,,,
2047,鶏,127577,,,,
2048,或,127390,,,,
2049,搾,127357,,,,
2050,株,127006,,,,
2051,贄,126856,,,,
2052,柴,126730,,,,
2053,瘴,126345,,,,
2054,茉,126231,,,,
2055,虜,126210,,,,
2056,嶋,126207,,,,
2057,躙,126163,,,,
2058,芋,126138,,,,
2059,謂,125965,,,,
2060,綿,125870,,,,
2061,圏,125831,,,,
2062,飴,125485,,,,
2063,苑,125459,,,,
2064,蛮,125272,,,,
2065,芯,125264,,,,
2066,迂,125210,,,,
2067,柵,124480,,,,
2068,昭,124194,,,,
2069,珀,124093,,,,
2070,儲,123876,,,,
2071,猥,123836,,,,
2072,玩,123661,,,,
2073,搭,123534,,,,
2074,牽,123206,,,,
2075,穢,122993,,,,
2076,巾,122602,,,,
2077,烏,121924,,,,
2078,淹,121781,,,,
2079,炊,121726,,,,
2080,克,121675,,,,
2081,併,121519,,,,
2082,儘,121501,,,,
2083,奔,120842,,,,
2084,壺,120733,,,,
2085,貢,120520,,,,
2086,瓜,120425,,,,
2087,嬌,120189,,,,
2088,票,119700,,,,
2089,綻,119360,,,,
2090,裟,119220,,,,
2091,疼,119158,,,,
2092,欄,118916,,,,
2093,跪,118685,,,,
2094,汲,118279,,,,
2095,嚇,117959,,,,
2096,袈,117665,,,,
2097,咽,117563,,,,
2098,宛,117512,,,,
2099,姦,117385,,,,
2100,狗,116985,,,,
2101,萎,116673,,,,
2102,蹂,116340,,,,
2103,琉,116221,,,,
2104,鉢,115934,,,,
2105,亭,115565,,,,
2106,椎,115183,,,,
2107,澪,114885,,,,
2108,竿,114882,,,,
2109,庁,114682,,,,
2110,迅,114183,,,,
2111,槽,114079,,,,
2112,墜,113834,,,,
2113,弊,113683,,,,
2114,昏,113209,,,,
2115,肛,113132,,,,
2116,慨,113018,,,,
2117,韻,112928,,,,
2118,郭,112343,,,,
2119,軸,112030,,,,
2120,洒,111997,,,,
2121,乞,111950,,,,
2122,佑,111608,,,,
2123,屍,111477,,,,
2124,鳩,111112,,,,
2125,梓,111037,,,,
2126,啜,111022,,,,
2127,磁,110804,,,,
2128,儚,110595,,,,
2129,棍,110595,,,,
2130,逐,110384,,,,
2131,慧,110328,,,,
2132,垢,109968,,,,
2133,徨,109924,,,,
2134,桁,109888,,,,
2135,朔,109699,,,,
2136,狽,109256,,,,
2137,薦,109233,,,,
2138,堀,109027,,,,
2139,抽,108903,,,,
2140,懲,108605,,,,
2141,匿,108410,,,,
2142,謙,108099,,,,
2143,涯,107765,,,,
2144,蔓,107666,,,,
2145,餓,107381,,,,
2146,劉,107280,,,,
2147,醸,106953,,,,
2148,宥,106809,,,,
2149,盆,106654,,,,
2150,弦,106582,,,,
2151,祥,106423,,,,
2152,篭,106098,,,,
2153,爛,106079,,,,
2154,枢,105679,,,,
2155,傲,105627,,,,
2156,頓,105606,,,,
2157,漸,105549,,,,
2158,笹,105116,,,,
2159,艇,104685,,,,
2160,涎,104665,,,,
2161,抹,104619,,,,
2162,嘉,104018,,,,
2163,渚,103940,,,,
2164,桶,103730,,,,
2165,肺,103469,,,,
2166,憲,102899,,,,
2167,栞,102809,,,,
2168,渾,102552,,,,
2169,摺,102392,,,,
2170,闊,102030,,,,
2171,脆,101125,,,,
2172,訂,101093,,,,
2173,枷,100689,,,,
2174,褐,100285,,,,
2175,淑,99491,,,,
2176,填,99037,,,,
2177,蔽,98729,,,,
2178,棲,98694,,,,
2179,愁,98548,,,,
2180,培,98460,,,,
2181,逞,98436,,,,
2182,冑,98008,,,,
2183,擲,97910,,,,
2184,貝,97654,,,,
2185,套,97424,,,,
2186,詐,97160,,,,
2187,姻,96872,,,,
2188,暦,96368,,,,
2189,遜,96138,,,,
2190,燐,95693,,,,
2191,笠,95671,,,,
2192,媒,95340,,,,
2193,賃,95083,,,,
